WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
00:e0:20:1a:4f:4d,Dennis-Repeater,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:33,10,-82,32.10536886,35.19914861,640,12,WIFI
20:4e:7f:26:0d:9a,T777,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:33,11,-84,32.10536886,35.19914861,640,12,WIFI
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-11-02 08:43:33,0,-113,32.10536886,35.19914861,640,12,GSM
f4:f2:6d:bf:d9:24,TP-LINK_5GHz_BFD924,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:35,44,-82,32.10548099,35.199312,640,12,WIFI
c4:12:f5:f5:e5:ce,Maxim,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:35,11,-76,32.10548099,35.199312,640,12,WIFI
d0:d4:12:64:10:52,lemzakan,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:35,1,-71,32.10548099,35.199312,640,12,WIFI
ec:08:6b:a0:d9:a2,TP-LINK_5GHz_A0D9A2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:35,44,-83,32.10548099,35.199312,640,12,WIFI
ec:08:6b:a0:d9:a0,TP-LINK_2.4GHz_A0D9A0,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:35,1,-79,32.10548099,35.199312,640,12,WIFI
48:ee:0c:3f:de:0f,Leonov,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:35,11,-79,32.10548099,35.199312,640,12,WIFI
14:ae:db:37:5a:1d,Apartment_1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:35,11,-80,32.10548099,35.199312,640,12,WIFI
80:1f:02:d7:be:84,EdimaxADSL,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:35,13,-86,32.10548099,35.199312,640,12,WIFI
80:1f:02:d7:be:86,,[ESS],2017-11-02 08:43:35,13,-85,32.10548099,35.199312,640,12,WIFI
14:ae:db:b6:8a:d5,YURI,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:37,11,-83,32.1055357,35.1995098,643,11,WIFI
14:ae:db:a1:dd:1d,BEK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:37,1,-82,32.1055357,35.1995098,643,11,WIFI
84:26:15:ee:3f:f3,Misha,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:37,13,-82,32.1055357,35.1995098,643,11,WIFI
14:ae:db:4e:f0:25,Vault 112,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:39,6,-74,32.10558375,35.19967884,644,11,WIFI
16:ae:db:a1:dd:1d,BEK,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:39,1,-78,32.10558375,35.19967884,644,11,WIFI
06:ae:db:47:74:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,11,-79,32.10558375,35.19967884,644,11,WIFI
06:ae:db:a1:dd:1d,bek,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:39,1,-79,32.10558375,35.19967884,644,11,WIFI
14:ae:db:47:74:9d,Wifi_home,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,11,-81,32.10558375,35.19967884,644,11,WIFI
14:ae:db:cf:52:8d,BEZEQINT-5289,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:39,6,-82,32.10558375,35.19967884,644,11,WIFI
d8:37:be:f1:47:8b,penthouse,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,8,-86,32.10558375,35.19967884,644,11,WIFI
14:ae:db:bd:f3:35,lilia2016_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,48,-91,32.10558375,35.19967884,644,11,WIFI
6a:12:f5:fd:19:17,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:39,11,-87,32.10558375,35.19967884,644,11,WIFI
80:1f:02:d7:be:85,,[ESS],2017-11-02 08:43:39,13,-85,32.10558375,35.19967884,644,11,WIFI
80:1f:02:d7:be:87,,[ESS],2017-11-02 08:43:39,13,-86,32.10558375,35.19967884,644,11,WIFI
14:ae:db:a1:dd:1d,BEK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:41,1,-76,32.10566977,35.19983825,644,12,WIFI
14:ae:db:cf:52:8d,BEZEQINT-5289,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:41,6,-73,32.10566977,35.19983825,644,12,WIFI
74:da:38:65:8c:9d,home2_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:41,1,-71,32.10566977,35.19983825,644,12,WIFI
14:ae:db:bd:f3:32,lilia2016,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:41,2,-74,32.10566977,35.19983825,644,12,WIFI
18:a6:f7:5e:95:8e,home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:41,1,-78,32.10566977,35.19983825,644,12,WIFI
74:da:3a:65:8c:9e,home2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:41,1,-78,32.10566977,35.19983825,644,12,WIFI
10:be:f5:35:95:50,oriii,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:41,4,-81,32.10566977,35.19983825,644,12,WIFI
a0:4f:d4:2c:ee:21,Masha2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,1,-76,32.10574454,35.19999309,645,12,WIFI
a0:4f:d4:2c:ee:22,Masha,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,52,-81,32.10574454,35.19999309,645,12,WIFI
00:22:b0:75:80:02,koyfman1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,6,-80,32.10574454,35.19999309,645,12,WIFI
10:be:f5:35:95:50,oriii,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:43,4,-75,32.10574454,35.19999309,645,12,WIFI
ec:08:6b:26:24:cc,ariella1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:43,1,-73,32.10574454,35.19999309,645,12,WIFI
74:da:38:c0:47:9c,ygn_2.4_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-02 08:43:43,1,-81,32.10574454,35.19999309,645,12,WIFI
4c:60:de:52:ae:22,sveta1585,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:43,11,-81,32.10574454,35.19999309,645,12,WIFI
90:8d:78:52:8c:5e,Elis_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,2,-79,32.10574192,35.20016155,645,13,WIFI
d0:d4:12:5e:a4:22,Viki,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,11,-80,32.10574192,35.20016155,645,13,WIFI
10:be:f5:37:ca:3c,ariella1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,1,-81,32.10574192,35.20016155,645,13,WIFI
7c:03:4c:ff:66:c1,Efraim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:43:45,11,-81,32.10574192,35.20016155,645,13,WIFI
14:ae:db:3a:1e:c5,HOUSE1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,11,-82,32.10574192,35.20016155,645,13,WIFI
48:ee:0c:3a:c7:8e,lora222,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,9,-83,32.10574192,35.20016155,645,13,WIFI
6a:8d:78:52:8c:5f,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,2,-83,32.10574192,35.20016155,645,13,WIFI
48:ee:0c:3a:b8:94,Bezeq-WIFI_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:45,7,-85,32.10574192,35.20016155,645,13,WIFI
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-11-02 08:43:45,0,-113,32.10574192,35.20016155,645,13,GSM
d0:d4:12:64:10:52,lemzakan,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,1,-74,32.10577146,35.20033868,647,13,WIFI
ec:08:6b:a0:d9:a0,TP-LINK_2.4GHz_A0D9A0,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:47,1,-79,32.10577146,35.20033868,647,13,WIFI
14:ae:db:37:5a:1d,Apartment_1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,11,-76,32.10577146,35.20033868,647,13,WIFI
80:1f:02:d7:be:86,,[ESS],2017-11-02 08:43:47,13,-85,32.10577146,35.20033868,647,13,WIFI
bc:f6:85:0c:ff:e7,ilya1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,6,-80,32.10577146,35.20033868,647,13,WIFI
06:ae:db:5a:12:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,9,-80,32.10577146,35.20033868,647,13,WIFI
14:ae:db:5a:12:e5,Michal,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:47,9,-82,32.10577146,35.20033868,647,13,WIFI
5a:f6:85:0c:ff:e4,Bezeq Free,[ESS],2017-11-02 08:43:47,6,-82,32.10577146,35.20033868,647,13,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:43:47,0,-113,32.10577146,35.20033868,647,13,GSM
84:26:15:ee:3f:f3,Misha,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,13,-86,32.10586486,35.20054648,648,13,WIFI
48:ee:0c:3a:c7:8e,lora222,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,9,-78,32.10586486,35.20054648,648,13,WIFI
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,11,-78,32.10586486,35.20054648,648,13,WIFI
10:be:f5:35:a9:be,ben maor shay,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,3,-82,32.10586486,35.20054648,648,13,WIFI
04:a1:51:11:a2:78,tany1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:49,11,-82,32.10586486,35.20054648,648,13,WIFI
a4:5d:a1:77:64:95,la familia,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:49,1,-84,32.10586486,35.20054648,648,13,WIFI
50:c7:bf:82:04:7b,adi6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:43:49,9,-85,32.10586486,35.20054648,648,13,WIFI
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:43:49,6,-73,32.10586486,35.20054648,648,13,WIFI
14:ae:db:a1:dd:1d,BEK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1,-76,32.10598118,35.20097585,648,12,WIFI
14:ae:db:4e:f0:25,Vault 112,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,6,-75,32.10598118,35.20097585,648,12,WIFI
16:ae:db:a1:dd:1d,BEK,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1,-75,32.10598118,35.20097585,648,12,WIFI
06:ae:db:47:74:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,11,-81,32.10598118,35.20097585,648,12,WIFI
06:ae:db:a1:dd:1d,bek,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1,-75,32.10598118,35.20097585,648,12,WIFI
14:ae:db:47:74:9d,Wifi_home,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,11,-77,32.10598118,35.20097585,648,12,WIFI
14:ae:db:cf:52:8d,BEZEQINT-5289,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,6,-73,32.10598118,35.20097585,648,12,WIFI
74:da:38:65:8c:9d,home2_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:53,1,-71,32.10598118,35.20097585,648,12,WIFI
14:ae:db:bd:f3:32,lilia2016,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,2,-74,32.10598118,35.20097585,648,12,WIFI
18:a6:f7:5e:95:8e,home2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,1,-78,32.10598118,35.20097585,648,12,WIFI
74:da:3a:65:8c:9e,home2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,1,-78,32.10598118,35.20097585,648,12,WIFI
84:18:3a:44:3d:53,island-043D50,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:53,6,-76,32.10598118,35.20097585,648,12,WIFI
d4:6e:0e:3b:93:6f,Michal,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:53,9,-82,32.10598118,35.20097585,648,12,WIFI
24:c9:a1:36:57:28,Ariel_University,[ESS],2017-11-02 08:43:53,11,-79,32.10598118,35.20097585,648,12,WIFI
ec:08:6b:26:24:cc,ariella1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 08:43:54,1,-69,32.10595015,35.20107042,649,12,WIFI
90:8d:78:52:8c:5e,Elis_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,2,-79,32.10587422,35.20132041,651,12,WIFI
d0:d4:12:5e:a4:22,Viki,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,11,-80,32.10587422,35.20132041,651,12,WIFI
10:be:f5:37:ca:3c,ariella1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,1,-80,32.10587422,35.20132041,651,12,WIFI
7c:03:4c:ff:66:c1,Efraim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:43:58,11,-81,32.10587422,35.20132041,651,12,WIFI
14:ae:db:3a:1e:c5,HOUSE1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,11,-82,32.10587422,35.20132041,651,12,WIFI
6a:8d:78:52:8c:5f,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,2,-83,32.10587422,35.20132041,651,12,WIFI
48:ee:0c:3a:b8:94,Bezeq-WIFI_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:43:58,7,-85,32.10587422,35.20132041,651,12,WIFI
ec:08:6b:bc:75:b1,HMWKBZQ,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:43:58,12,-82,32.10587422,35.20132041,651,12,WIFI
00:25:86:cc:01:96,KCG_84,[ESS],2017-11-02 08:43:58,2,-75,32.10587422,35.20132041,651,12,WIFI
bc:f6:85:0c:ff:e7,ilya1,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,6,-80,32.10572239,35.20142358,654,12,WIFI
06:ae:db:5a:12:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,9,-80,32.10572239,35.20142358,654,12,WIFI
14:ae:db:5a:12:e5,Michal,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,9,-82,32.10572239,35.20142358,654,12,WIFI
5a:f6:85:0c:ff:e4,Bezeq Free,[ESS],2017-11-02 08:44:03,6,-82,32.10572239,35.20142358,654,12,WIFI
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:44:03,6,-68,32.10572239,35.20142358,654,12,WIFI
10:be:f5:43:06:7c,Michal_ro770,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,9,-79,32.10572239,35.20142358,654,12,WIFI
10:be:f5:37:d3:a6,xxyaniv,[WPA2-PSK-TKIP][ESS],2017-11-02 08:44:03,1,-81,32.10572239,35.20142358,654,12,WIFI
50:04:b8:32:0c:12,Partner.Home-0C12,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:03,4,-82,32.10572239,35.20142358,654,12,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:44:03,0,-113,32.10572239,35.20142358,654,12,GSM
50:04:b8:32:0c:12,Partner.Home-0C12,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:05,4,-70,32.10563961,35.20150357,656,11,WIFI
40:b0:34:60:d6:e9,DIRECT-E8-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:44:05,1,-81,32.10563961,35.20150357,656,11,WIFI
d8:5d:4c:fa:4f:a4,740N-anat-beni,[WPS][ESS],2017-11-02 08:44:05,4,-81,32.10563961,35.20150357,656,11,WIFI
8c:0c:90:2e:16:c8,Ariel_University,[ESS],2017-11-02 08:44:05,11,-81,32.10563961,35.20150357,656,11,WIFI
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:06,11,-83,32.10562066,35.20157143,658,11,WIFI
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:14,11,-70,32.1059441,35.20208195,658,11,WIFI
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:44:14,6,-62,32.1059441,35.20208195,658,11,WIFI
9e:93:4e:36:11:54,DIRECT-y7Phaser 3020,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-11-02 08:44:14,11,-78,32.1059441,35.20208195,658,11,WIFI
24:c9:a1:36:57:28,Ariel_University,[ESS],2017-11-02 08:44:14,11,-76,32.1059441,35.20208195,658,11,WIFI
00:25:86:cc:01:96,KCG_84,[ESS],2017-11-02 08:44:18,2,-68,32.10609311,35.20247308,659,12,WIFI
10:be:f5:43:06:7c,Michal_ro770,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:18,9,-80,32.10609311,35.20247308,659,12,WIFI
10:be:f5:37:d3:a6,xxyaniv,[WPA2-PSK-TKIP][ESS],2017-11-02 08:44:18,1,-80,32.10609311,35.20247308,659,12,WIFI
00:1a:dd:f5:e9:24,PEPWAVE_C99D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:44:18,1,-71,32.10609311,35.20247308,659,12,WIFI
c4:12:f5:fa:15:90,kukula,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:18,9,-78,32.10609311,35.20247308,659,12,WIFI
5a:12:f5:fa:15:91,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:18,9,-80,32.10609311,35.20247308,659,12,WIFI
00:1a:dd:f5:e9:25,Afikim-73925,[ESS],2017-11-02 08:44:18,1,-71,32.10609311,35.20247308,659,12,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2017-11-02 08:44:18,1,-81,32.10609311,35.20247308,659,12,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:44:18,0,-113,32.10609311,35.20247308,659,12,GSM
50:04:b8:32:0c:12,Partner.Home-0C12,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:19,4,-70,32.10609599,35.20257583,658,12,WIFI
d8:5d:4c:fa:4f:a4,740N-anat-beni,[WPS][ESS],2017-11-02 08:44:19,4,-81,32.10609599,35.20257583,658,12,WIFI
8c:0c:90:2e:16:c8,Ariel_University,[ESS],2017-11-02 08:44:19,11,-77,32.10609599,35.20257583,658,12,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2017-11-02 08:44:22,1,-75,32.10611805,35.20273629,659,12,WIFI
00:1a:dd:f5:e9:24,PEPWAVE_C99D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:44:24,1,-64,32.1060672,35.20287641,660,13,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],2017-11-02 08:44:24,6,-75,32.1060672,35.20287641,660,13,WIFI
14:ae:db:46:95:4d,KhouryM,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:40,11,-70,32.10622862,35.20414048,663,10,WIFI
24:c9:a1:36:53:b8,Ariel_University,[ESS],2017-11-02 08:44:40,6,-93,32.10622862,35.20414048,663,10,WIFI
00:25:86:cc:01:96,KCG_84,[ESS],2017-11-02 08:44:40,2,-68,32.10622862,35.20414048,663,10,WIFI
8c:0c:90:2e:16:c8,Ariel_University,[ESS],2017-11-02 08:44:40,11,-77,32.10622862,35.20414048,663,10,WIFI
24:c9:a1:36:57:28,Ariel_University,[ESS],2017-11-02 08:44:40,11,-76,32.10622862,35.20414048,663,10,WIFI
00:1a:dd:f5:e9:24,PEPWAVE_C99D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:44:40,1,-64,32.10622862,35.20414048,663,10,WIFI
c4:12:f5:fa:15:90,kukula,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:40,9,-78,32.10622862,35.20414048,663,10,WIFI
5a:12:f5:fa:15:91,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:40,9,-80,32.10622862,35.20414048,663,10,WIFI
00:1a:dd:f5:e9:25,Afikim-73925,[ESS],2017-11-02 08:44:40,1,-67,32.10622862,35.20414048,663,10,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],2017-11-02 08:44:40,1,-76,32.10622862,35.20414048,663,10,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],2017-11-02 08:44:40,6,-75,32.10622862,35.20414048,663,10,WIFI
24:c9:a1:36:49:68,Ariel_University,[ESS],2017-11-02 08:44:40,11,-79,32.10622862,35.20414048,663,10,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-02 08:44:40,0,-113,32.10622862,35.20414048,663,10,GSM
24:c9:a1:35:ba:78,Ariel_University,[ESS],2017-11-02 08:44:47,1,-81,32.1062081,35.20459948,666,10,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:47,13,-79,32.1062081,35.20459948,666,10,WIFI
02:02:f5:c5:32:ee,RelTele,[WEP][IBSS],2017-11-02 08:44:47,1,-69,32.1062081,35.20459948,666,10,WIFI
f0:3e:90:04:f6:68,Ariel_University,[ESS],2017-11-02 08:44:47,11,-74,32.1062081,35.20459948,666,10,WIFI
8c:0c:90:2e:eb:88,Ariel_University,[ESS],2017-11-02 08:44:47,11,-78,32.1062081,35.20459948,666,10,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2017-11-02 08:44:47,11,-79,32.1062081,35.20459948,666,10,WIFI
8c:0c:90:2f:77:c8,Ariel_University,[ESS],2017-11-02 08:44:47,11,-79,32.1062081,35.20459948,666,10,WIFI
8c:0c:90:2f:77:18,Ariel_University,[ESS],2017-11-02 08:44:47,1,-80,32.1062081,35.20459948,666,10,WIFI
8c:0c:90:2f:75:c8,Ariel_University,[ESS],2017-11-02 08:44:47,1,-80,32.1062081,35.20459948,666,10,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],2017-11-02 08:44:50,11,-78,32.10620541,35.20472137,664,10,WIFI
24:c9:a1:36:58:e8,Ariel_University,[ESS],2017-11-02 08:44:50,1,-79,32.10620541,35.20472137,664,10,WIFI
94:f6:65:35:22:bc,,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:58,44,-74,32.10619357,35.20494644,664,10,WIFI
94:f6:65:b5:22:bc,,[WPA2-EAP-CCMP][ESS],2017-11-02 08:44:58,44,-74,32.10619357,35.20494644,664,10,WIFI
c4:12:f5:80:d4:b8,dudu,[WPA2-PSK-CCMP][ESS],2017-11-02 08:44:58,60,-87,32.10619357,35.20494644,664,10,WIFI
02:02:c4:ca:f2:b9,REL-WIFI,[WEP][IBSS],2017-11-02 08:44:58,11,-76,32.10619357,35.20494644,664,10,WIFI
